Date,Max_Temp_C,Min_Temp_C,Humidity_Pct,THI
2017-05-19,14.38,6.61,70.31,57.889938
2017-05-20,10.32,4.35,88.61,51.040712
2017-05-21,16.76,2.98,70.55,61.47298
2017-05-22,20.44,7.49,72.08,67.105632
2017-05-23,14.71,7.58,76.33,58.404623
2017-05-24,18.6,6.47,73.81,64.38002
2017-05-25,23.4,7.85,71.38,71.54419999999999
2017-05-26,24.32,13.46,67.36,72.538112
2017-05-27,18.32,11.02,69.25,63.7706
2017-05-28,23.94,9.29,62.45,71.50973
2017-05-29,19.28,8.67,65.05,64.99844
2017-05-30,21.81,7.77,57.04,68.074664
2017-05-31,22.77,9.17,52.09,68.975933
2017-06-01,27.21,9.81,56.04,75.346724
2017-06-02,31.18,16.34,68.93,82.910454
2017-06-03,29.04,17.23,72.03,80.17719199999999
2017-06-04,30.46,14.82,50.2,78.83012
2017-06-05,29.31,14.32,58.01,78.49729099999999
2017-06-06,28.96,15.7,62.55,78.67528
2017-06-07,28.98,16.21,63.11,78.785438
2017-06-08,29.91,15.78,60.96,79.782896
2017-06-09,31.02,17.17,61.95,81.51209
2017-06-10,32.37,20.17,64.51,83.888447
2017-06-11,31.23,22.85,73.81,83.80622299999999
2017-06-12,29.2,20.86,82.9,82.0292
2017-06-13,31.77,22.15,72.68,84.440516
2017-06-14,28.84,21.45,61.5,78.3526
2017-06-15,30.38,17.25,48.9,78.51822
2017-06-16,31.22,16.35,63.25,82.01464999999999
2017-06-17,26.15,15.04,76.12,76.2641
2017-06-18,24.2,12.65,62.38,71.87324
2017-06-19,27.06,14.04,52.1,74.64385999999999
2017-06-20,29.32,16.14,53.02,77.766584
2017-06-21,32.14,15.74,64.6,83.57204
2017-06-22,27.63,16.03,69.95,77.758385
2017-06-23,21.91,12.88,55.97,68.131347
2017-06-24,23.59,8.38,45.49,69.452531
2017-06-25,23.14,9.11,51.69,69.429706
2017-06-26,22.56,10.86,54.72,68.913152
2017-06-27,27.02,9.25,54.11,74.844682
2017-06-28,29.35,19.4,69.41,80.25679500000001
2017-06-29,29.13,14.21,64.85,79.256405
2017-06-30,26.4,14.69,73.31,76.3172
2017-07-01,27.38,10.51,54.72,75.406656
2017-07-02,29.82,17.67,63.83,80.098586
2017-07-03,30.4,17.28,72.84,82.37440000000001
2017-07-04,31.06,19.66,69.06,82.753396
2017-07-05,33.91,19.02,58.2,84.88282000000001
2017-07-06,36.73,19.27,48.56,86.627448
2017-07-07,32.22,17.19,44.29,80.068478
2017-07-08,32.2,16.98,51.31,81.29318
2017-07-09,36.14,17.31,52.02,86.621148
2017-07-10,31.84,19.71,57.77,81.94708800000001
2017-07-11,35.08,20.58,66.94,88.307192
2017-07-12,34.39,21.37,54.03,84.712597
2017-07-13,30.66,17.81,52.14,79.405964
2017-07-14,33.01,15.64,54.73,82.99325300000001
2017-07-15,38.82,20.51,49.07,89.438894
2017-07-16,34.75,19.08,46.99,83.76246499999999
2017-07-17,35.94,20.46,52.37,86.432498
2017-07-18,33.65,22.24,66.57,86.134725
2017-07-19,37.43,22.16,61.06,90.40611799999999
2017-07-20,33.58,23.54,67.58,86.225844
2017-07-21,33.86,23.64,76.14,88.304844
2017-07-22,33.25,22.12,66.58,85.55033
2017-07-23,29.27,18.37,52.39,77.606393
2017-07-24,32.79,16.03,51.89,82.174571
2017-07-25,37.31,20.23,51.59,88.06726900000001
2017-07-26,28.09,18.94,71.91,78.71647899999999
2017-07-27,30.73,16.13,53.3,79.68789000000001
2017-07-28,31.16,18.17,55.53,80.634828
2017-07-29,30.61,18.25,53.62,79.579802
2017-07-30,30.84,19.59,46.0,78.6344
2017-07-31,31.12,17.15,46.29,79.035688
2017-08-01,33.01,17.49,55.47,83.130967
2017-08-02,30.8,16.18,48.02,78.91528
2017-08-03,21.62,13.3,67.37,68.560114
2017-08-04,27.17,11.53,46.97,74.13406900000001
2017-08-05,21.21,14.53,61.68,67.568408
2017-08-06,25.86,14.6,68.47,74.934662
2017-08-07,26.18,15.06,63.09,74.776002
2017-08-08,28.72,14.34,48.22,76.281104
2017-08-09,26.72,17.17,71.44,76.57740799999999
2017-08-10,26.8,14.21,61.4,75.4536
2017-08-11,27.87,13.5,59.56,76.718732
2017-08-12,28.35,14.87,51.71,76.293545
2017-08-13,26.06,15.52,68.49,75.233934
2017-08-14,27.96,15.27,69.0,78.12440000000001
2017-08-15,27.46,16.0,80.45,78.87477000000001
2017-08-16,25.34,17.69,90.7,76.59458000000001
2017-08-17,26.81,16.15,68.27,76.320307
2017-08-18,29.0,15.81,67.24,79.41704
2017-08-19,30.24,13.25,64.5,80.80879999999999
2017-08-20,30.45,18.46,76.27,83.001335
2017-08-21,25.99,17.97,91.61,77.80959899999999
2017-08-22,23.08,11.12,63.76,70.39836799999999
2017-08-23,26.33,12.05,59.62,74.57666599999999
2017-08-24,25.45,15.13,72.22,74.74031
2017-08-25,25.06,16.3,84.49,75.454634
2017-08-26,26.28,16.93,78.46,76.745048
2017-08-27,26.27,14.59,70.07,75.73330899999999
2017-08-28,25.09,11.84,69.59,73.911171
2017-08-29,25.83,13.67,68.81,74.928983
2017-08-30,27.55,13.52,69.53,77.583195
2017-08-31,27.55,16.41,71.4,77.82910000000001
2017-09-01,23.29,15.14,76.96,71.873744
2017-09-02,27.49,14.42,65.83,77.009147
2017-09-03,30.04,14.45,61.23,80.00837200000001
2017-09-04,25.18,12.95,55.78,72.557084
2017-09-05,20.46,10.04,50.47,65.826482
2017-09-06,21.12,6.79,49.96,66.653312
2017-09-07,26.89,8.2,50.02,74.159498
2017-09-08,28.66,11.41,56.46,77.37919600000001
2017-09-09,28.3,12.87,67.05,78.35995
2017-09-10,28.43,18.17,61.51,77.773853
2017-09-11,30.19,15.64,62.26,80.38285400000001
2017-09-12,30.64,14.87,55.66,79.951184
2017-09-13,31.17,15.32,52.09,80.071493
2017-09-14,32.64,15.92,54.97,82.538528
2017-09-15,32.49,16.38,65.96,84.324164
2017-09-16,20.4,10.4,75.92,67.2752
2017-09-17,22.54,7.07,54.88,68.899232
2017-09-18,20.06,12.31,83.62,67.180892
2017-09-19,28.83,15.66,78.66,80.814638
2017-09-20,24.92,12.92,57.27,72.360804
2017-09-21,31.67,12.07,64.11,82.807797
2017-09-22,34.33,22.35,67.3,87.27689
2017-09-23,30.63,18.67,63.47,81.205181
2017-09-24,28.9,14.26,72.49,80.03105
2017-09-25,18.35,11.87,86.86,64.51097
2017-09-26,18.47,9.54,74.75,64.218325
2017-09-27,21.19,8.03,66.21,67.847659
2017-09-28,24.19,8.06,62.97,71.916763
2017-09-29,22.25,9.09,61.36,69.01676
2017-09-30,21.64,10.39,63.62,68.318088
2017-10-01,19.7,12.63,75.06,66.13818
2017-10-02,18.35,12.77,89.42,64.61209
2017-10-03,17.72,8.42,81.67,63.287443999999994
2017-10-04,16.14,4.28,65.9,60.45866
2017-10-05,19.78,10.11,88.9,67.00682
2017-10-06,15.15,10.73,93.83,59.223725
2017-10-07,20.35,9.72,82.63,67.596485
2017-10-08,18.49,7.76,74.46,64.237414
2017-10-09,11.63,2.32,70.12,53.761676
2017-10-10,11.04,0.45,72.21,52.805744
2017-10-11,14.52,-0.68,72.27,58.102723999999995
2017-10-12,18.16,6.03,85.66,64.148816
2017-10-13,15.66,4.96,77.93,59.909918
2017-10-14,14.43,4.03,91.2,57.97136
2017-10-15,14.31,0.88,70.22,57.784802
2017-10-16,19.35,1.46,70.04,65.34698
2017-10-17,21.7,6.96,74.39,69.19047
2017-10-18,20.24,7.77,74.29,66.93053599999999
2017-10-19,21.58,5.46,69.82,68.677076
2017-10-20,22.15,11.23,81.53,70.438575
2017-10-21,19.88,6.66,81.38,66.763624
2017-10-22,17.58,3.55,65.65,62.55167
2017-10-23,14.03,6.9,62.37,57.393231
2017-10-24,9.96,0.87,62.51,51.592556
2017-10-25,17.05,3.59,69.52,61.88228
2017-10-26,10.9,-0.58,71.4,52.620999999999995
2017-10-27,3.78,-4.47,64.84,42.537991999999996
2017-10-28,7.88,-6.39,65.59,48.427532
2017-10-29,9.4,0.94,76.38,50.101
2017-10-30,2.85,-4.58,63.99,41.289155
2017-10-31,2.57,-6.56,70.99,40.057883
2017-11-01,8.59,-2.61,84.7,48.35093
2017-11-02,8.23,-2.79,81.77,47.938791
2017-11-03,5.48,-3.88,77.51,43.870108
2017-11-04,9.75,-1.36,87.29,50.141014999999996
2017-11-05,3.35,-4.25,70.34,41.30743
2017-11-06,1.47,-3.96,75.79,37.776353
2017-11-07,3.77,-4.24,83.91,40.496367
2017-11-08,7.89,-4.76,82.79,47.322371
2017-11-09,-1.78,-6.63,62.96,34.789072
2017-11-10,-0.27,-6.52,54.21,38.231393
2017-11-11,3.53,-1.68,77.52,40.797576
2017-11-12,5.16,-2.71,77.14,43.400264
2017-11-13,6.27,-2.1,91.7,43.960789999999996
2017-11-14,10.92,2.61,96.88,51.764576
2017-11-15,3.59,-4.59,78.81,40.752639
2017-11-16,4.43,-5.18,74.41,42.525323
2017-11-17,10.78,-0.05,86.42,51.895596
2017-11-18,3.51,-4.81,72.12,41.354132
2017-11-19,9.16,-4.98,73.34,49.884983999999996
2017-11-20,7.11,-2.75,81.94,46.114574
2017-11-21,2.82,-6.67,65.78,41.038675999999995
2017-11-22,3.19,-6.7,69.02,41.214858
2017-11-23,9.24,-1.29,91.48,49.071632
2017-11-24,15.95,2.39,85.53,60.485715
2017-11-25,9.98,-1.63,77.17,50.973086
2017-11-26,11.19,-1.08,81.28,52.742912
2017-11-27,15.57,2.64,81.23,59.806391
2017-11-28,10.89,-0.64,66.49,52.778201
2017-11-29,7.55,-3.23,60.79,48.275884999999995
2017-11-30,9.83,-2.04,75.97,50.792170999999996
2017-12-01,8.91,-1.25,72.41,49.552690999999996
2017-12-02,11.01,-2.58,70.1,52.83161
2017-12-03,9.37,-2.07,86.48,49.546056
2017-12-04,9.3,-4.05,85.44,49.48256
2017-12-05,0.47,-5.03,69.11,37.148976999999995
2017-12-06,-2.04,-7.38,73.13,32.745428
2017-12-07,-3.62,-11.46,61.94,32.342411999999996
2017-12-08,0.32,-6.17,85.27,34.649983999999996
2017-12-09,-1.64,-7.71,79.56,32.326576
2017-12-10,5.67,-3.21,79.94,43.957238
2017-12-11,4.55,-6.72,75.02,42.650529999999996
2017-12-12,3.44,-9.74,82.84,40.072736
2017-12-13,4.01,-3.15,75.5,41.763549999999995
2017-12-14,2.18,-3.01,77.69,38.650282
2017-12-15,3.46,-2.34,77.91,40.644645999999995
2017-12-16,4.6,-2.68,86.04,41.64807999999999
2017-12-17,0.96,-4.44,89.83,35.094848
2017-12-18,5.77,-4.6,83.72,43.790963999999995
2017-12-19,4.57,-2.2,68.88,43.285095999999996
2017-12-20,1.38,-3.4,68.38,38.600924
2017-12-21,-3.32,-7.13,81.14,29.365992
2017-12-22,-2.98,-11.47,81.97,29.769614
2017-12-23,-4.91,-11.35,75.52,27.889087999999997
2017-12-24,-4.49,-11.99,70.44,29.501883999999997
2017-12-25,-11.77,-16.71,60.25,21.216575
2017-12-26,-15.92,-21.65,66.52,13.495135999999995
2017-12-27,-13.57,-22.28,74.66,14.661598000000001
2017-12-28,-6.46,-16.24,81.41,24.249874000000002
2017-12-29,-11.64,-16.01,81.42,15.886231999999996
2017-12-30,-16.35,-20.23,73.08,10.847899999999996
2017-12-31,-18.71,-26.43,80.44,4.798316
2018-01-01,-17.2,-27.19,91.14,3.8397599999999983
2018-01-02,-7.15,-24.31,88.32,21.647039999999997
2018-01-03,-10.03,-18.06,80.48,18.714735999999995
2018-01-04,-10.81,-18.38,83.59,16.678960999999994
2018-01-05,-11.37,-17.68,78.16,17.162168
2018-01-06,-7.89,-18.8,81.08,22.015268
2018-01-07,3.09,-9.91,91.94,38.473586
2018-01-08,3.53,-4.95,95.6,38.83228
2018-01-09,3.42,-2.0,90.08,39.245216
2018-01-10,3.35,-1.3,95.82,38.49189
2018-01-11,-4.13,-17.97,66.44,30.784667999999996
2018-01-12,-13.44,-21.65,65.46,17.423935999999998
2018-01-13,-11.3,-17.89,69.21,19.573029999999996
2018-01-14,-4.76,-14.35,87.6,25.807840000000002
2018-01-15,-15.16,-20.53,69.57,13.707107999999998
2018-01-16,-11.99,-20.74,82.9,14.930689999999998
2018-01-17,-0.68,-17.56,83.1,33.32452
2018-01-18,3.93,-10.59,93.45,39.759784999999994
2018-01-19,7.41,-3.37,93.17,45.815417
2018-01-20,5.84,-3.01,92.04,43.193376
2018-01-21,4.55,-2.26,86.77,41.493155
2018-01-22,-0.35,-5.73,87.44,33.2226
2018-01-23,-2.07,-11.63,92.2,29.55866
2018-01-24,-0.08,-9.55,96.62,32.345423999999994
2018-01-25,2.0,-7.19,93.49,36.40724
2018-01-26,4.92,-3.25,83.83,42.388916
2018-01-27,4.33,-6.31,82.4,41.56632
2018-01-28,-3.85,-14.65,84.06,27.97905
2018-01-29,-6.99,-17.17,81.16,23.447876
2018-01-30,2.47,-12.72,81.06,38.705542
2018-01-31,3.06,-7.8,78.71,39.922286
2018-02-01,-9.9,-16.64,64.45,22.818649999999995
2018-02-02,-1.39,-17.03,77.16,33.104436
2018-02-03,4.86,-10.58,83.07,42.363122000000004
2018-02-04,-11.33,-18.1,65.85,20.392795
2018-02-05,-8.74,-18.34,83.52,20.081471999999998
2018-02-06,-12.04,-20.06,84.71,14.370676000000003
2018-02-07,-7.74,-17.54,80.27,22.436221999999997
2018-02-08,-8.36,-14.06,92.88,18.572512000000003
2018-02-09,-10.14,-16.51,85.25,17.367649999999998
2018-02-10,-9.87,-18.06,87.69,17.221636999999998
2018-02-11,-6.01,-20.22,90.54,23.112785999999996
2018-02-12,-9.07,-19.17,88.27,18.427031
2018-02-13,1.01,-11.99,90.26,35.122186
2018-02-14,9.09,-8.78,87.98,49.000262
2018-02-15,3.26,-10.74,81.48,39.931128
2018-02-16,-2.96,-16.59,62.65,33.15596
2018-02-17,3.01,-6.88,77.78,39.948858
2018-02-18,9.58,-6.18,77.72,50.317896
2018-02-19,-3.75,-8.0,76.17,29.575145
2018-02-20,-7.81,-14.98,76.08,23.254631999999997
2018-02-21,-4.3,-17.11,77.05,28.55165
2018-02-22,-0.05,-8.9,83.55,34.287025
2018-02-23,0.47,-9.26,89.03,34.374121
2018-02-24,-2.49,-9.11,92.31,28.816840999999997
2018-02-25,3.11,-10.73,80.85,39.760034999999995
2018-02-26,8.99,-7.93,72.52,49.668668
2018-02-27,9.42,-3.08,86.55,49.62581
2018-02-28,4.1,-3.97,83.1,41.1207
2018-03-01,7.08,-5.38,62.94,47.456792
2018-03-02,8.33,-3.01,62.18,49.289674
2018-03-03,14.0,-1.45,74.16,57.30336
2018-03-04,12.16,2.29,74.82,54.452032
2018-03-05,6.91,-3.4,84.69,45.584719
2018-03-06,1.29,-7.63,81.12,36.797168
2018-03-07,-1.46,-7.95,80.69,32.434566000000004
2018-03-08,0.36,-6.77,74.56,36.219775999999996
2018-03-09,3.59,-3.57,78.21,40.817499
2018-03-10,7.33,-4.31,81.2,46.52316
2018-03-11,2.82,-4.04,84.82,38.833844
2018-03-12,6.94,-5.04,68.72,46.825488
2018-03-13,6.22,-4.7,60.7,46.41074
2018-03-14,14.13,-2.97,68.28,57.519644
2018-03-15,9.51,-3.25,65.46,50.807006
2018-03-16,2.9,-2.85,68.88,40.7988
2018-03-17,6.68,-3.18,83.45,45.30166
2018-03-18,8.17,-1.69,86.65,47.537704999999995
2018-03-19,8.5,0.19,82.85,48.31185
2018-03-20,4.24,-3.1,87.99,40.852216
2018-03-21,9.83,-2.72,78.78,50.663754
2018-03-22,14.33,-2.14,75.11,57.811423
2018-03-23,7.44,0.15,82.47,46.612088
2018-03-24,1.4,-5.89,89.78,35.8486
2018-03-25,4.77,-6.03,86.2,41.914939999999994
2018-03-26,4.44,-1.53,88.0,41.1872
2018-03-27,11.92,-2.29,74.0,54.1008
2018-03-28,12.92,-1.46,77.32,55.591663999999994
2018-03-29,5.9,-5.64,69.67,45.19805
2018-03-30,9.14,-3.99,64.53,50.317722
2018-03-31,5.06,-6.01,58.53,44.981297999999995
2018-04-01,2.6,-7.29,53.83,42.12806
2018-04-02,2.94,-4.98,78.98,39.700891999999996
2018-04-03,-0.04,-10.16,79.34,34.911304
2018-04-04,0.8,-12.12,67.92,37.80288
2018-04-05,4.64,-4.59,79.63,42.340112
2018-04-06,-3.11,-10.6,56.95,33.940055
2018-04-07,3.41,-12.55,63.58,42.140558
2018-04-08,0.79,-2.76,76.95,36.559104999999995
2018-04-09,2.03,-4.2,77.28,38.464464
2018-04-10,13.94,-3.74,68.13,57.238602
2018-04-11,13.61,0.59,83.62,56.627402
2018-04-12,15.97,2.14,78.1,60.40217
2018-04-13,5.61,0.08,87.1,43.23191
2018-04-14,-0.55,-6.43,85.38,33.19569
2018-04-15,-1.11,-7.71,84.83,32.354867
2018-04-16,3.54,-9.69,80.19,40.523366
2018-04-17,7.66,-4.65,74.74,47.490524
2018-04-18,2.34,-2.21,88.9,37.55065999999999
2018-04-19,9.94,-5.09,69.91,51.234014
2018-04-20,13.42,-3.38,71.04,56.439808
2018-04-21,13.62,2.36,69.74,56.752027999999996
2018-04-22,17.34,0.85,66.17,62.217398
2018-04-23,20.78,2.5,63.69,67.087422
2018-04-24,18.61,4.48,68.92,64.189532
2018-04-25,16.0,-1.07,59.99,60.15984
2018-04-26,17.28,3.69,58.06,61.896128000000004
2018-04-27,19.26,3.06,57.76,64.615136
2018-04-28,15.9,-0.39,64.01,60.08015
2018-04-29,22.63,2.75,57.93,69.271639
2018-04-30,27.41,13.19,65.19,76.809219
2018-05-01,21.63,10.71,82.01,69.63332299999999
2018-05-02,16.16,6.05,77.17,60.686192
2018-05-03,20.45,7.29,72.09,67.121445
2018-05-04,23.31,7.66,60.75,70.460825
2018-05-05,25.94,8.98,61.72,74.274488
2018-05-06,24.9,10.89,65.43,73.19015
2018-05-07,26.42,9.71,54.16,74.046032
2018-05-08,25.15,13.76,75.78,74.66635
2018-05-09,23.61,12.08,75.46,72.237866
2018-05-10,16.09,8.15,72.65,60.499784999999996
2018-05-11,12.24,7.0,87.58,54.300272
2018-05-12,13.37,6.43,88.55,56.183935
2018-05-13,21.19,7.16,86.34,69.214486
2018-05-14,21.86,11.95,85.03,70.23123799999999
2018-05-15,24.3,12.16,72.73,73.04026999999999
2018-05-16,27.9,14.38,62.0,77.09
2018-05-17,28.26,13.5,62.65,77.69129000000001
2018-05-18,25.04,14.33,72.72,74.169408
2018-05-19,16.65,9.17,79.5,61.50875
2018-05-20,17.47,8.68,83.97,62.953879
2018-05-21,21.75,11.54,78.55,69.573425
2018-05-22,26.09,11.85,79.78,76.598282
2018-05-23,28.77,17.91,76.14,80.35731799999999
2018-05-24,26.99,19.13,81.63,78.269217
2018-05-25,31.67,17.58,68.45,83.557315
2018-05-26,32.82,18.24,54.02,82.606484
2018-05-27,34.28,19.08,58.23,85.400124
2018-05-28,32.4,19.34,63.06,83.6708
2018-05-29,25.38,18.04,81.47,75.649406
2018-05-30,27.25,17.95,72.35,77.49697499999999
2018-05-31,30.4,16.18,62.41,80.7056
2018-06-01,32.12,16.88,63.41,83.332252
2018-06-02,23.98,14.58,65.34,71.843572
2018-06-03,24.37,11.99,55.55,71.434335
2018-06-04,27.46,12.26,60.9,76.32154
2018-06-05,32.13,15.05,65.14,83.653322
2018-06-06,30.71,18.29,73.61,82.973791
2018-06-07,27.09,18.3,83.32,78.645308
2018-06-08,29.28,19.19,79.66,81.677408
2018-06-09,29.11,20.07,78.44,81.226524
2018-06-10,29.16,18.99,78.02,81.243752
2018-06-11,26.31,17.36,85.24,77.600084
2018-06-12,27.42,14.94,69.4,77.37188
2018-06-13,27.23,11.86,58.37,75.672871
2018-06-14,26.31,15.42,81.66,77.173706
2018-06-15,34.45,22.22,66.72,87.33736
2018-06-16,33.12,23.18,67.21,85.477712
2018-06-17,29.52,23.72,77.43,81.723416
2018-06-18,28.7,21.62,88.71,82.04553
2018-06-19,26.52,17.56,86.62,78.114344
2018-06-20,19.78,16.34,91.34,67.138092
2018-06-21,19.82,15.54,88.37,67.045654
2018-06-22,22.51,13.54,78.86,70.803546
2018-06-23,22.66,14.26,82.06,71.306156
2018-06-24,26.68,16.58,87.61,78.502508
2018-06-25,23.13,18.46,90.58,72.811634
2018-06-26,26.25,15.68,79.34,76.80179
2018-06-27,29.49,17.19,79.18,81.94026199999999
2018-06-28,29.68,19.44,87.49,83.512472
2018-06-29,31.88,22.93,79.59,85.81633199999999
2018-06-30,26.33,20.23,86.81,77.820433
2018-07-01,25.15,16.73,78.66,74.97595
2018-07-02,27.71,16.17,77.29,78.855299
2018-07-03,29.45,19.26,84.93,82.741965
2018-07-04,30.49,21.88,85.62,84.56825799999999
2018-07-05,26.88,18.72,78.96,77.758208
2018-07-06,26.88,15.93,75.87,77.372576
2018-07-07,29.04,16.37,81.16,81.513824
2018-07-08,29.42,16.61,74.35,81.10337
2018-07-09,30.5,17.94,78.34,83.41274
2018-07-10,30.44,20.61,76.47,83.017788
2018-07-11,31.24,20.2,79.25,84.73769999999999
2018-07-12,31.54,22.11,81.81,85.654234
2018-07-13,24.34,17.94,91.03,74.920382
2018-07-14,27.46,15.85,80.83,78.924398
2018-07-15,28.65,19.0,81.25,80.898125
2018-07-16,25.9,14.67,69.99,75.16884999999999
2018-07-17,28.35,19.16,70.04,78.85058000000001
2018-07-18,26.07,17.13,80.86,76.692362
2018-07-19,26.26,17.72,77.82,76.637452
2018-07-20,26.88,16.06,79.95,77.88176
2018-07-21,26.36,16.41,81.61,77.24855600000001
2018-07-22,24.61,16.92,82.45,74.506145
2018-07-23,26.74,17.15,77.93,77.40856199999999
2018-07-24,27.32,13.9,70.07,77.309044
2018-07-25,26.73,15.93,76.23,77.183159
2018-07-26,23.91,13.38,71.36,72.314336
2018-07-27,22.63,11.17,73.03,70.514369
2018-07-28,24.15,15.42,69.23,72.46992499999999
2018-07-29,24.38,12.79,70.82,72.971836
2018-07-30,24.1,14.41,73.0,72.761
2018-07-31,26.65,13.84,68.57,76.11982499999999
2018-08-01,25.85,14.36,74.08,75.56216
2018-08-02,26.58,11.04,76.9,77.03041999999999
2018-08-03,30.77,17.97,70.74,82.596138
2018-08-04,28.3,18.89,84.7,80.8133
2018-08-05,25.2,19.4,87.95,76.0586
2018-08-06,27.41,17.45,78.19,78.500519
2018-08-07,26.04,16.7,80.05,76.54982
2018-08-08,29.35,16.55,77.38,81.44830999999999
2018-08-09,28.37,17.09,74.61,79.51901699999999
2018-08-10,28.08,16.32,69.64,78.39075199999999
2018-08-11,29.61,16.99,70.46,80.80496600000001
2018-08-12,29.45,16.89,67.22,80.07661
2018-08-13,30.7,17.31,69.0,82.207
2018-08-14,27.24,20.79,81.89,78.70667599999999
2018-08-15,27.98,16.94,81.03,79.78787399999999
2018-08-16,22.95,18.63,93.44,72.74912
2018-08-17,26.83,17.53,82.26,78.08891799999999
2018-08-18,26.76,15.65,75.16,77.097776
2018-08-19,24.42,18.61,86.64,74.617328
2018-08-20,22.59,16.63,90.54,71.887226
2018-08-21,21.79,13.84,79.23,69.687097
2018-08-22,23.76,11.1,66.95,71.67452
2018-08-23,23.45,13.64,80.71,72.464255
2018-08-24,27.16,17.89,80.84,78.443184
2018-08-25,29.02,14.94,76.87,80.854394
2018-08-26,29.1,20.78,84.07,82.03828999999999
2018-08-27,29.22,21.45,78.92,81.47194400000001
2018-08-28,21.65,11.46,88.83,70.160175
2018-08-29,23.34,8.99,71.91,71.500754
2018-08-30,25.53,12.35,81.2,75.86156
2018-08-31,28.47,20.27,84.82,81.110174
2018-09-01,27.12,19.63,84.9,78.89528
2018-09-02,24.84,20.09,88.02,75.461288
2018-09-03,24.71,19.06,92.52,75.706812
2018-09-04,23.68,20.86,96.07,74.25929599999999
2018-09-05,22.36,13.37,83.71,70.95131599999999
2018-09-06,23.13,10.72,73.14,71.28912199999999
2018-09-07,20.69,11.19,76.3,67.75127
2018-09-08,22.47,9.18,75.04,70.43172799999999
2018-09-09,22.27,10.93,73.32,69.986284
2018-09-10,25.39,11.46,74.81,74.933619
2018-09-11,26.58,15.14,76.71,77.007278
2018-09-12,26.71,16.28,75.97,77.119907
2018-09-13,27.63,17.37,82.53,79.422719
2018-09-14,30.2,19.65,80.96,83.35167999999999
2018-09-15,31.02,20.06,77.97,84.17461399999999
2018-09-16,30.1,19.56,74.35,82.15295
2018-09-17,31.1,20.23,76.91,84.12397000000001
2018-09-18,21.27,16.12,91.62,69.710294
2018-09-19,25.63,16.01,93.09,77.358007
2018-09-20,29.05,13.39,89.4,82.7371
2018-09-21,15.28,6.53,75.29,59.286552
2018-09-22,19.2,4.98,76.28,65.42143999999999
2018-09-23,23.43,9.32,77.7,72.16031
2018-09-24,22.09,11.2,83.9,70.52391
2018-09-25,15.47,9.21,79.07,59.622049000000004
2018-09-26,17.92,4.4,69.13,63.169376
2018-09-27,18.04,8.9,75.39,63.576195999999996
2018-09-28,13.74,5.8,64.7,56.96498
2018-09-29,9.88,2.46,79.47,50.711956
2018-09-30,12.97,6.71,82.8,55.59196
2018-10-01,11.63,6.67,91.6,53.16668
2018-10-02,16.68,6.21,89.65,61.78802
2018-10-03,27.78,3.85,80.24,79.360112
2018-10-04,6.26,-0.02,75.61,45.253346
2018-10-05,15.37,4.18,86.95,59.539415
2018-10-06,10.25,1.93,79.9,51.28415
2018-10-07,10.63,3.03,92.05,51.433715
2018-10-08,12.67,8.05,94.79,54.896133
2018-10-09,9.32,6.46,93.65,49.09858
2018-10-10,6.18,0.47,82.52,44.560856
2018-10-11,7.33,-1.48,72.77,47.119161
2018-10-12,7.75,-0.32,77.97,47.414995
2018-10-13,14.55,-0.25,81.67,58.162504999999996
2018-10-14,3.12,-3.95,76.4,40.278079999999996
2018-10-15,6.98,-5.08,73.36,46.540687999999996
2018-10-16,14.86,-1.94,81.23,58.661657999999996
2018-10-17,12.37,-1.22,74.75,54.778575
2018-10-18,19.64,2.21,75.49,66.067676
2018-10-19,17.41,6.76,73.48,62.539748
2018-10-20,7.49,-1.61,66.0,47.8314
2018-10-21,17.06,-1.75,72.59,61.978894
2018-10-22,17.25,0.79,69.24,62.173339999999996
2018-10-23,11.23,-2.2,74.75,53.014424999999996
2018-10-24,11.17,0.35,81.5,52.70355
2018-10-25,11.04,6.29,92.14,52.136095999999995
2018-10-26,14.31,5.17,88.43,57.768412999999995
2018-10-27,16.57,1.95,83.95,61.477714999999996
2018-10-28,14.42,3.26,71.19,57.950238
2018-10-29,16.48,1.7,71.31,61.067248
2018-10-30,12.12,5.19,81.48,54.238256
2018-10-31,14.08,1.97,73.29,57.429472
2018-11-01,12.79,0.82,69.37,55.515142999999995
2018-11-02,8.9,2.75,89.22,48.612899999999996
2018-11-03,4.98,3.91,95.39,41.398262
2018-11-04,7.18,0.71,88.21,45.775238
2018-11-05,5.51,0.74,94.92,42.369612
2018-11-06,2.51,-4.29,72.59,39.777049
2018-11-07,1.32,-5.71,79.2,37.096639999999994
2018-11-08,-1.18,-5.37,75.75,33.65415
2018-11-09,-3.85,-12.0,70.33,30.484775
2018-11-10,-4.62,-13.12,79.39,27.604021999999997
2018-11-11,-0.37,-7.49,82.02,33.989646
2018-11-12,-4.76,-10.72,77.73,27.698932
2018-11-13,1.67,-11.75,73.45,38.385814999999994
2018-11-14,6.7,-5.55,80.47,45.56381
2018-11-15,9.47,-3.13,84.83,49.793881
2018-11-16,2.82,-1.99,89.76,38.261792
2018-11-17,-2.01,-10.59,75.78,32.356502
2018-11-18,2.54,-12.16,80.05,38.938069999999996
2018-11-19,-0.94,-10.05,82.92,32.928072
2018-11-20,6.18,-11.02,86.08,44.268224
2018-11-21,6.36,-3.53,92.71,44.034116
2018-11-22,9.77,-1.45,90.1,50.04437
